id,code,name,parent_id/id,type,user_type/id,reconcile,financial_report_ids/id
l10n_lu.lu_2011_account_6232,6232,Assurance accidents du travail,l10n_lu.lu_2011_account_623,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6233,6233,Service de santé au travail,l10n_lu.lu_2011_account_623,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6238,6238,Autres charges sociales patronales,l10n_lu.lu_2011_account_623,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6239,6239,Remboursements de charges sociales,l10n_lu.lu_2011_account_623,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_624,624,Pensions complémentaires,l10n_lu.lu_2011_account_62,view,l10n_lu.account_type_2011_6_charge_exploitation,f,"l10n_lu.account_financial_report_125,l10n_lu.account_financial_report_abr_125"
l10n_lu.lu_2011_account_6241,6241,Primes à des fonds de pensions extérieurs,l10n_lu.lu_2011_account_624,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6242,6242,Dotation aux provisions pour pensions complémentaires,l10n_lu.lu_2011_account_624,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6243,6243,Retenue d'impôt sur pension complémentaire,l10n_lu.lu_2011_account_624,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6244,6244,Prime d'assurance insolvabilité,l10n_lu.lu_2011_account_624,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6245,6245,Pensions complémentaires versées par l'employeur,l10n_lu.lu_2011_account_624,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_628,628,Autres charges sociales,l10n_lu.lu_2011_account_62,view,l10n_lu.account_type_2011_6_charge_exploitation,f,"l10n_lu.account_financial_report_126,l10n_lu.account_financial_report_abr_126"
l10n_lu.lu_2011_account_6281,6281,Médecine du travail,l10n_lu.lu_2011_account_628,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6288,6288,Autres charges sociales diverses,l10n_lu.lu_2011_account_628,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_63,63,Dotations aux corrections de valeur des éléments d'actif non financiers,l10n_lu.lu_2011_account_6,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_631,631,Dotations aux corrections de valeur sur frais d'établissement et frais assimilés,l10n_lu.lu_2011_account_63,view,l10n_lu.account_type_2011_6_charge_exploitation,f,"l10n_lu.account_financial_report_128,l10n_lu.account_financial_report_abr_128"
l10n_lu.lu_2011_account_6311,6311,Frais de constitution,l10n_lu.lu_2011_account_631,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6312,6312,Frais de premier établissement,l10n_lu.lu_2011_account_631,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6313,6313,Frais d'augmentation de capital et d'opérations diverses,l10n_lu.lu_2011_account_631,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6314,6314,Frais d'émission d'emprunts,l10n_lu.lu_2011_account_631,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6318,6318,Autres frais assimilés,l10n_lu.lu_2011_account_631,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_632,632,Dotations aux corrections de valeur sur immobilisations incorporelles,l10n_lu.lu_2011_account_63,view,l10n_lu.account_type_2011_6_charge_exploitation,f,"l10n_lu.account_financial_report_128,l10n_lu.account_financial_report_abr_128"
l10n_lu.lu_2011_account_6321,6321,Frais de recherche et de développement,l10n_lu.lu_2011_account_632,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6322,6322,"Concessions, brevets, licences, marques ainsi que droits et valeurs similaires",l10n_lu.lu_2011_account_632,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6323,6323,Fonds de commerce dans la mesure où il a été acquis à titre onéreux,l10n_lu.lu_2011_account_632,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6324,6324,Acomptes versés et immobilisations incorporelles en cours,l10n_lu.lu_2011_account_632,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_633,633,Dotations aux corrections de valeur sur immobilisations corporelles,l10n_lu.lu_2011_account_63,view,l10n_lu.account_type_2011_6_charge_exploitation,f,"l10n_lu.account_financial_report_128,l10n_lu.account_financial_report_abr_128"
l10n_lu.lu_2011_account_6331,6331,Terrains et constructions,l10n_lu.lu_2011_account_633,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_63311,63311,Terrains,l10n_lu.lu_2011_account_6331,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_63312,63312,Agencements et aménagements de terrains,l10n_lu.lu_2011_account_6331,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_63313,63313,Constructions,l10n_lu.lu_2011_account_6331,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6332,6332,Installations techniques et machines,l10n_lu.lu_2011_account_633,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6333,6333,"Autres installations, outillage, mobilier et matériel roulant",l10n_lu.lu_2011_account_633,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6334,6334,Acomptes versés et immobilisations corporelles en cours,l10n_lu.lu_2011_account_633,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_634,634,Dotations aux corrections de valeur sur stocks,l10n_lu.lu_2011_account_63,view,l10n_lu.account_type_2011_6_charge_exploitation,f,"l10n_lu.account_financial_report_129,l10n_lu.account_financial_report_abr_129"
l10n_lu.lu_2011_account_6341,6341,Matières premières et consommables,l10n_lu.lu_2011_account_634,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6342,6342,Produits en cours de fabrication et commandes en cours,l10n_lu.lu_2011_account_634,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6343,6343,Produits finis et marchandises,l10n_lu.lu_2011_account_634,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6344,6344,Terrains et immeubles destinés à la revente,l10n_lu.lu_2011_account_634,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6345,6345,Acomptes versés,l10n_lu.lu_2011_account_634,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_635,635,Dotations aux corrections de valeur sur créances de l'actif circulant,l10n_lu.lu_2011_account_63,view,l10n_lu.account_type_2011_6_charge_exploitation,f,"l10n_lu.account_financial_report_129,l10n_lu.account_financial_report_abr_129"
l10n_lu.lu_2011_account_6351,6351,Créances résultant de ventes et prestations de services,l10n_lu.lu_2011_account_635,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6352,6352,Créances sur des entreprises liées et des entreprises avec lesquelles la société a un lien de participation,l10n_lu.lu_2011_account_635,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6353,6353,Autres créances,l10n_lu.lu_2011_account_635,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_64,64,Autres charges d'exploitation,l10n_lu.lu_2011_account_6,view,l10n_lu.account_type_2011_6_charge_exploitation,f,"l10n_lu.account_financial_report_130,l10n_lu.account_financial_report_abr_130"
l10n_lu.lu_2011_account_641,641,"Redevances pour concessions, brevets, licences, marques, droits et valeurs similaires",l10n_lu.lu_2011_account_64,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6411,6411,Concessions,l10n_lu.lu_2011_account_641,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6412,6412,Brevets,l10n_lu.lu_2011_account_641,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6413,6413,Licences informatiques,l10n_lu.lu_2011_account_641,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6414,6414,Marques et franchises,l10n_lu.lu_2011_account_641,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6415,6415,Droits et valeurs similaires,l10n_lu.lu_2011_account_641,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_64151,64151,Droits d'auteur et de reproduction,l10n_lu.lu_2011_account_6415,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_64158,64158,Autres droits et valeurs similaires,l10n_lu.lu_2011_account_6415,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_642,642,Indemnités,l10n_lu.lu_2011_account_64,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_643,643,Jetons de présence,l10n_lu.lu_2011_account_64,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_644,644,Tantièmes,l10n_lu.lu_2011_account_64,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_645,645,Pertes sur créances irrécouvrables,l10n_lu.lu_2011_account_64,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6451,6451,Créances résultant de ventes et de prestations de services,l10n_lu.lu_2011_account_645,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6452,6452,Créances sur des entreprises liées et sur des entreprises avec lesquelles la société a un lien de participation,l10n_lu.lu_2011_account_645,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6453,6453,Autres créances,l10n_lu.lu_2011_account_645,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_646,646,"Impôts, taxes et versements assimilés",l10n_lu.lu_2011_account_64,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6461,6461,Impôt foncier,l10n_lu.lu_2011_account_646,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6462,6462,TVA non déductible,l10n_lu.lu_2011_account_646,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6463,6463,Droits sur les marchandises en provenance de l'étranger,l10n_lu.lu_2011_account_646,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_64631,64631,Droits d'accises et taxe de consommation sur marchandises en provenance de l'étranger,l10n_lu.lu_2011_account_6463,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_64632,64632,Droits de douane,l10n_lu.lu_2011_account_6463,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_64633,64633,Montants compensatoires,l10n_lu.lu_2011_account_6463,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6464,6464,Droits d'accises à la production et taxe de consommation,l10n_lu.lu_2011_account_646,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6465,6465,"Droits d'enregistrement et de timbre, droits d'hypothèques",l10n_lu.lu_2011_account_646,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_64651,64651,Droits d'enregistrement,l10n_lu.lu_2011_account_6465,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_64652,64652,Taxe d'abonnement,l10n_lu.lu_2011_account_6465,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_64653,64653,Droits d'hypothèques,l10n_lu.lu_2011_account_6465,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_64654,64654,Droits de timbre,l10n_lu.lu_2011_account_6465,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_64658,64658,"Autres droits d'enregistrement et de timbre, droits d'hypothèques",l10n_lu.lu_2011_account_6465,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6466,6466,Taxes sur les véhicules,l10n_lu.lu_2011_account_646,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6467,6467,Taxe de cabaretage,l10n_lu.lu_2011_account_646,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6468,6468,Autres droits et impôts,l10n_lu.lu_2011_account_646,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6469,6469,Dotations aux provisions pour impôts,l10n_lu.lu_2011_account_646,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_647,647,Dotations aux plus-values immunisées,l10n_lu.lu_2011_account_64,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_648,648,Autres charges d'exploitation diverses,l10n_lu.lu_2011_account_64,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_649,649,Dotations aux provisions d'exploitation,l10n_lu.lu_2011_account_64,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_65,65,Charges financières,l10n_lu.lu_2011_account_6,view,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_651,651,Dotations aux corrections de valeur et ajustements pour juste valeur sur immobilisations financières,l10n_lu.lu_2011_account_65,view,l10n_lu.account_type_2011_6_charge_finance,f,"l10n_lu.account_financial_report_131,l10n_lu.account_financial_report_abr_131"
l10n_lu.lu_2011_account_6511,6511,Dotations aux corrections de valeur sur immobilisations financières,l10n_lu.lu_2011_account_651,view,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_65111,65111,Parts dans des entreprises liées,l10n_lu.lu_2011_account_6511,other,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_65112,65112,Créances sur des entreprises liées,l10n_lu.lu_2011_account_6511,other,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_65113,65113,Parts dans des entreprises avec lesquelles la société a un lien de participation,l10n_lu.lu_2011_account_6511,other,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_65114,65114,Créances sur des entreprises avec lesquelles la société a un lien de participation,l10n_lu.lu_2011_account_6511,other,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_65115,65115,Titres ayant le caractère d'immobilisations,l10n_lu.lu_2011_account_6511,other,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_65116,65116,Prêts et créances immobilisées,l10n_lu.lu_2011_account_6511,other,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_65117,65117,Actions propres ou parts propres,l10n_lu.lu_2011_account_6511,other,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_6512,6512,Ajustements pour juste valeur sur immobilisations financières,l10n_lu.lu_2011_account_651,other,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_653,653,Dotations aux corrections de valeur et ajustements pour juste valeur sur éléments financiers de l'actif circulant,l10n_lu.lu_2011_account_65,view,l10n_lu.account_type_2011_6_charge_finance,f,"l10n_lu.account_financial_report_132,l10n_lu.account_financial_report_abr_132"
l10n_lu.lu_2011_account_6531,6531,Dotations aux corrections de valeur sur valeurs mobilières,l10n_lu.lu_2011_account_653,view,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_65311,65311,Parts dans des entreprises liées,l10n_lu.lu_2011_account_6531,other,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_65312,65312,Parts dans des entreprises avec lesquelles la société a un lien de participation,l10n_lu.lu_2011_account_6531,other,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_65313,65313,Actions propres ou parts propres,l10n_lu.lu_2011_account_6531,other,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_65318,65318,Autres valeurs mobilières,l10n_lu.lu_2011_account_6531,other,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_6532,6532,Dotations aux corrections de valeur sur créances sur des entreprises liées et sur des entreprises avec lesquelles la société a un lien de participation,l10n_lu.lu_2011_account_653,other,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_6533,6533,Dotations aux corrections de valeur sur autres créances,l10n_lu.lu_2011_account_653,other,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_6534,6534,Ajustements pour juste valeur sur éléments financiers de l'actif circulant,l10n_lu.lu_2011_account_653,other,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_654,654,Moins-values de cession de valeurs mobilières,l10n_lu.lu_2011_account_65,view,l10n_lu.account_type_2011_6_charge_finance,f,"l10n_lu.account_financial_report_135,l10n_lu.account_financial_report_abr_135"
l10n_lu.lu_2011_account_6541,6541,Parts dans des entreprises liées,l10n_lu.lu_2011_account_654,other,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_6542,6542,Parts dans des entreprises avec lesquelles la société a un lien de participation,l10n_lu.lu_2011_account_654,other,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_6543,6543,Actions propres ou parts propres,l10n_lu.lu_2011_account_654,other,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_6548,6548,Autres valeurs mobilières,l10n_lu.lu_2011_account_654,other,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_655,655,Intérêts et escomptes,l10n_lu.lu_2011_account_65,view,l10n_lu.account_type_2011_6_charge_finance,f,
l10n_lu.lu_2011_account_6551,6551,Intérêts des dettes financières,l10n_lu.lu_2011_account_655,view,l10n_lu.account_type_2011_6_charge_finance,f,"l10n_lu.account_financial_report_135,l10n_lu.account_financial_report_abr_135"
l10n_lu.lu_2011_account_65511,65511,Intérêts des dettes subordonnées,l10n_lu.lu_2011_account_6551,other,l10n_lu.account_type_2011_6_charge_finance,f,
